OBJECTID,FID_covert,Nom_Clase,ID_Clase,Area,COV,COV_ID,FID_Polygo,Name,FolderPath,Shape_Leng,Shape_Area,aream2,cover,batimv2uw,lon,lat
"768","128388",Tocones y Pedacería de Coral,"6",783.99999991300,"128388","128389","1",RF N,PUMA.kmz,0.00194782011,0.00000006805,784.628,bare substrate,-4.20000000000,-86.956,20.740
"769","128389",Tocones y Pedacería de Coral,"6",1407.99999993000,"128389","128390","1",RF N,PUMA.kmz,0.00275664341,0.00000012221,1409.126,bare substrate,-3.10000000000,-86.955,20.740
"770","128390",Tocones y Pedacería de Coral,"6",64.00000003560,"128390","128391","1",RF N,PUMA.kmz,0.00037966230,0.00000000555,64.051,bare substrate,-4.10000000000,-86.956,20.741
"771","128391",Tocones y Pedacería de Coral,"6",80.00000000680,"128391","128392","1",RF N,PUMA.kmz,0.00037054948,0.00000000694,80.064,bare substrate,-3.90000000000,-86.955,20.741
"772","128392",Tocones y Pedacería de Coral,"6",159.99999998500,"128392","128393","1",RF N,PUMA.kmz,0.00060563766,0.00000001389,160.128,bare substrate,-3.80000000000,-86.954,20.741
"773","128393",Tocones y Pedacería de Coral,"6",223.99999993400,"128393","128394","1",RF N,PUMA.kmz,0.00075020998,0.00000001944,224.179,bare substrate,-4.10000000000,-86.956,20.741
"774","128394",Tocones y Pedacería de Coral,"6",192.00000003700,"128394","128395","1",RF N,PUMA.kmz,0.00098985773,0.00000001666,192.154,bare substrate,-3.80000000000,-86.955,20.741
"775","128395",Tocones y Pedacería de Coral,"6",3471.99999997000,"128395","128396","1",RF N,PUMA.kmz,0.00596130300,0.00000030135,3474.775,bare substrate,-3.50000000000,-86.954,20.741
"776","128396",Tocones y Pedacería de Coral,"6",64.00000001280,"128396","128397","1",RF N,PUMA.kmz,0.00037510544,0.00000000555,64.051,bare substrate,-3.60000000000,-86.954,20.741
"777","128397",Tocones y Pedacería de Coral,"6",63.99999999210,"128397","128398","1",RF N,PUMA.kmz,0.00037510724,0.00000000555,64.051,bare substrate,-3.60000000000,-86.955,20.741
"778","128398",Tocones y Pedacería de Coral,"6",80.00000000470,"128398","128399","1",RF N,PUMA.kmz,0.00037055127,0.00000000694,80.064,bare substrate,-4.10000000000,-86.956,20.741
"779","128399",Tocones y Pedacería de Coral,"6",79.99999999650,"128399","128400","1",RF N,PUMA.kmz,0.00037510724,0.00000000694,80.064,bare substrate,-4.10000000000,-86.955,20.741
"780","128400",Tocones y Pedacería de Coral,"6",271.99999993200,"128400","128401","1",RF N,PUMA.kmz,0.00105758748,0.00000002361,272.218,bare substrate,-3.60000000000,-86.955,20.741
"781","128401",Tocones y Pedacería de Coral,"6",95.99999999650,"128401","128402","1",RF N,PUMA.kmz,0.00037510544,0.00000000833,96.076,bare substrate,-4.20000000000,-86.957,20.741
"782","128402",Tocones y Pedacería de Coral,"6",63.99999998600,"128402","128403","1",RF N,PUMA.kmz,0.00037510814,0.00000000555,64.051,bare substrate,-4.10000000000,-86.956,20.741
"783","128403",Tocones y Pedacería de Coral,"6",367.99999996300,"128403","128404","1",RF N,PUMA.kmz,0.00135129708,0.00000003194,368.294,bare substrate,-3.90000000000,-86.955,20.741
"784","128404",Tocones y Pedacería de Coral,"6",288.00000000200,"128404","128405","1",RF N,PUMA.kmz,0.00074109895,0.00000002500,288.230,bare substrate,-4.00000000000,-86.954,20.741
"785","128405",Tocones y Pedacería de Coral,"6",64.00000000260,"128405","128406","1",RF N,PUMA.kmz,0.00037055127,0.00000000555,64.052,bare substrate,-4.20000000000,-86.956,20.741
"786","128406",Tocones y Pedacería de Coral,"6",528.00000000600,"128406","128407","1",RF N,PUMA.kmz,0.00187553350,0.00000004583,528.422,bare substrate,-3.50000000000,-86.955,20.741
"787","128407",Tocones y Pedacería de Coral,"6",416.00000003900,"128407","128408","1",RF N,PUMA.kmz,0.00134673931,0.00000003611,416.332,bare substrate,-3.20000000000,-86.955,20.741
"788","128408",Tocones y Pedacería de Coral,"6",192.00000001800,"128408","128409","1",RF N,PUMA.kmz,0.00074565761,0.00000001666,192.152,bare substrate,-3.90000000000,-86.956,20.741
"789","128409",Tocones y Pedacería de Coral,"6",159.99999998900,"128409","128410","1",RF N,PUMA.kmz,0.00060108170,0.00000001389,160.128,bare substrate,-4.10000000000,-86.955,20.741
"790","128410",Tocones y Pedacería de Coral,"6",64.00000001440,"128410","128411","1",RF N,PUMA.kmz,0.00037510634,0.00000000555,64.051,bare substrate,-3.90000000000,-86.955,20.741
"791","128411",Tocones y Pedacería de Coral,"6",688.00000018700,"128411","128412","1",RF N,PUMA.kmz,0.00157271826,0.00000005971,688.552,bare substrate,-4.20000000000,-86.956,20.742
"792","128412",Tocones y Pedacería de Coral,"6",111.99999999200,"128412","128413","1",RF N,PUMA.kmz,0.00052423912,0.00000000972,112.090,bare substrate,-4.40000000000,-86.956,20.742
"793","128413",Tocones y Pedacería de Coral,"6",576.00000009800,"128413","128414","1",RF N,PUMA.kmz,0.00097163567,0.00000004999,576.462,bare substrate,-4.30000000000,-86.956,20.742
"794","128414",Tocones y Pedacería de Coral,"6",224.00000001300,"128414","128415","1",RF N,PUMA.kmz,0.00075477134,0.00000001944,224.178,bare substrate,-3.90000000000,-86.955,20.742
"795","128415",Tocones y Pedacería de Coral,"6",304.00000005000,"128415","128416","1",RF N,PUMA.kmz,0.00098074760,0.00000002639,304.243,bare substrate,-4.50000000000,-86.955,20.742
"796","128416",Tocones y Pedacería de Coral,"6",384.00000004700,"128416","128417","1",RF N,PUMA.kmz,0.00141902772,0.00000003333,384.308,bare substrate,-3.80000000000,-86.954,20.742
"797","128417",Tocones y Pedacería de Coral,"6",400.00000004100,"128417","128418","1",RF N,PUMA.kmz,0.00112076665,0.00000003472,400.319,bare substrate,-4.30000000000,-86.956,20.742
"798","128418",Tocones y Pedacería de Coral,"6",416.00000002200,"128418","128419","1",RF N,PUMA.kmz,0.00097163477,0.00000003611,416.333,bare substrate,-4.30000000000,-86.956,20.742
"799","128419",Tocones y Pedacería de Coral,"6",367.99999990800,"128419","128420","1",RF N,PUMA.kmz,0.00119305237,0.00000003194,368.294,bare substrate,-3.80000000000,-86.954,20.742
"800","128420",Tocones y Pedacería de Coral,"6",112.00000000900,"128420","128421","1",RF N,PUMA.kmz,0.00052423822,0.00000000972,112.089,bare substrate,-4.20000000000,-86.956,20.742
"801","128421",Tocones y Pedacería de Coral,"6",255.99999998700,"128421","128422","1",RF N,PUMA.kmz,0.00082705886,0.00000002222,256.206,bare substrate,-4.50000000000,-86.953,20.742
"802","128422",Tocones y Pedacería de Coral,"6",239.99999994100,"128422","128423","1",RF N,PUMA.kmz,0.00096707790,0.00000002083,240.193,bare substrate,-4.50000000000,-86.956,20.742
"803","128423",Tocones y Pedacería de Coral,"6",79.99999998210,"128423","128424","1",RF N,PUMA.kmz,0.00037510814,0.00000000694,80.064,bare substrate,-5.10000000000,-86.953,20.742
"804","128424",Tocones y Pedacería de Coral,"6",64.00000003560,"128424","128425","1",RF N,PUMA.kmz,0.00037966590,0.00000000555,64.051,bare substrate,-4.70000000000,-86.956,20.742
"805","128425",Tocones y Pedacería de Coral,"6",143.99999998200,"128425","128426","1",RF N,PUMA.kmz,0.00052879599,0.00000001250,144.115,bare substrate,-5.20000000000,-86.955,20.742
"806","128426",Tocones y Pedacería de Coral,"6",63.99999995620,"128426","128427","1",RF N,PUMA.kmz,0.00037510904,0.00000000555,64.052,bare substrate,-3.40000000000,-86.954,20.742
"807","128427",Tocones y Pedacería de Coral,"6",143.99999994700,"128427","128428","1",RF N,PUMA.kmz,0.00051968316,0.00000001250,144.115,bare substrate,-5.10000000000,-86.953,20.742
"808","128428",Tocones y Pedacería de Coral,"6",127.99999995900,"128428","128429","1",RF N,PUMA.kmz,0.00051512719,0.00000001111,128.103,bare substrate,-3.10000000000,-86.954,20.742
"809","128429",Tocones y Pedacería de Coral,"6",128.00000000900,"128429","128430","1",RF N,PUMA.kmz,0.00067337011,0.00000001111,128.102,bare substrate,-4.10000000000,-86.953,20.742
"810","128430",Tocones y Pedacería de Coral,"6",287.99999994300,"128430","128431","1",RF N,PUMA.kmz,0.00119761373,0.00000002500,288.230,bare substrate,-5.20000000000,-86.953,20.742
"811","128431",Tocones y Pedacería de Coral,"6",528.00000001200,"128431","128432","1",RF N,PUMA.kmz,0.00126534167,0.00000004583,528.423,bare substrate,-3.90000000000,-86.954,20.742
"812","128432",Tocones y Pedacería de Coral,"6",148.80000000600,"128432","128433","1",RF N,PUMA.kmz,0.00055185281,0.00000001292,148.919,bare substrate,-6.80000000000,-86.955,20.743
"813","128433",Tocones y Pedacería de Coral,"6",815.99999993700,"128433","128434","1",RF N,PUMA.kmz,0.00179414306,0.00000007083,816.654,bare substrate,-3.20000000000,-86.954,20.742
"814","128434",Tocones y Pedacería de Coral,"6",479.99999997500,"128434","128435","1",RF N,PUMA.kmz,0.00112077115,0.00000004166,480.384,bare substrate,-4.60000000000,-86.953,20.743
"815","128435",Tocones y Pedacería de Coral,"6",79.99999996050,"128435","128436","1",RF N,PUMA.kmz,0.00044739745,0.00000000694,80.063,bare substrate,-5.10000000000,-86.955,20.743
"816","128436",Tocones y Pedacería de Coral,"6",143.99999999600,"128436","128437","1",RF N,PUMA.kmz,0.00060564486,0.00000001250,144.116,bare substrate,-5.20000000000,-86.953,20.743
"817","128437",Tocones y Pedacería de Coral,"6",111.99999994900,"128437","128438","1",RF N,PUMA.kmz,0.00044739655,0.00000000972,112.090,bare substrate,-5.30000000000,-86.955,20.743
"818","128438",Tocones y Pedacería de Coral,"6",1983.99999991000,"128438","128439","1",RF N,PUMA.kmz,0.00329002505,0.00000017220,1985.587,bare substrate,-4.20000000000,-86.953,20.743
"819","128439",Tocones y Pedacería de Coral,"6",703.99999995300,"128439","128440","1",RF N,PUMA.kmz,0.00165413120,0.00000006110,704.564,bare substrate,-5.20000000000,-86.953,20.744
"820","128440",Tocones y Pedacería de Coral,"6",191.99999994200,"128440","128441","1",RF N,PUMA.kmz,0.00075478034,0.00000001666,192.154,bare substrate,-5.40000000000,-86.953,20.744
"821","128441",Tocones y Pedacería de Coral,"6",96.00000000230,"128441","128442","1",RF N,PUMA.kmz,0.00053336095,0.00000000833,96.076,bare substrate,-5.60000000000,-86.953,20.744
"822","128842",Octocorales,"7",432.00000012600,"128842","128843","1",RF N,PUMA.kmz,0.00112074237,0.00000003749,432.346,life cover,-7.10000000000,-86.955,20.736
"823","128843",Octocorales,"7",303.99999996600,"128843","128844","1",RF N,PUMA.kmz,0.00089932748,0.00000002638,304.244,life cover,-8.10000000000,-86.955,20.736
"824","128844",Octocorales,"7",320.00000002700,"128844","128845","1",RF N,PUMA.kmz,0.00126987515,0.00000002777,320.256,life cover,-8.00000000000,-86.955,20.737
"825","128845",Octocorales,"7",320.00000003800,"128845","128846","1",RF N,PUMA.kmz,0.00097617005,0.00000002777,320.255,life cover,-8.00000000000,-86.954,20.737
"826","128846",Octocorales,"7",272.00000007500,"128846","128847","1",RF N,PUMA.kmz,0.00112074777,0.00000002361,272.217,life cover,-7.70000000000,-86.954,20.737
"827","133509",Estructura Coralina,"5",31.99999998460,"133509","133510","3",RF CS,PUMA.kmz,0.00022140140,0.00000000278,32.025,life cover,-0.20000000000,-86.986,20.707
"828","133510",Estructura Coralina,"5",32.00000000790,"133510","133511","3",RF CS,PUMA.kmz,0.00022140230,0.00000000278,32.025,life cover,-2.30000000000,-86.983,20.708
"829","133511",Estructura Coralina,"5",31.99999998090,"133511","133512","3",RF CS,PUMA.kmz,0.00022140230,0.00000000278,32.025,life cover,-0.80000000000,-86.984,20.709
"830","133512",Estructura Coralina,"5",16.00000000810,"133512","133513","3",RF CS,PUMA.kmz,0.00011942548,0.00000000067,7.739,life cover,-0.60000000000,-86.984,20.709
"831","133512",Estructura Coralina,"5",16.00000000810,"133512","133513","4",BR CS,PUMA.kmz,0.00009118658,0.00000000034,3.873,life cover,-0.60000000000,-86.984,20.709
"832","133513",Estructura Coralina,"5",32.00000001540,"133513","133514","3",RF CS,PUMA.kmz,0.00022140230,0.00000000278,32.025,life cover,-0.60000000000,-86.984,20.709
"833","133514",Estructura Coralina,"5",32.00000000210,"133514","133515","3",RF CS,PUMA.kmz,0.00015646404,0.00000000151,17.435,life cover,-0.60000000000,-86.981,20.711
"834","133514",Estructura Coralina,"5",32.00000000210,"133514","133515","4",BR CS,PUMA.kmz,0.00013679353,0.00000000107,12.365,life cover,-0.60000000000,-86.981,20.711
"835","133515",Estructura Coralina,"5",31.99999998320,"133515","133516","3",RF CS,PUMA.kmz,0.00011442736,0.00000000059,6.816,life cover,-0.60000000000,-86.980,20.711
"836","133515",Estructura Coralina,"5",31.99999998320,"133515","133516","4",BR CS,PUMA.kmz,0.00018439859,0.00000000193,22.316,life cover,-0.80000000000,-86.980,20.711
"837","133516",Estructura Coralina,"5",48.00000001370,"133516","133517","3",RF CS,PUMA.kmz,0.00024885133,0.00000000139,16.011,life cover,-0.60000000000,-86.980,20.712
"838","133516",Estructura Coralina,"5",48.00000001370,"133516","133517","4",BR CS,PUMA.kmz,0.00023449184,0.00000000233,26.868,life cover,-0.60000000000,-86.980,20.712
"839","133517",Estructura Coralina,"5",31.99999998860,"133517","133518","3",RF CS,PUMA.kmz,0.00009972669,0.00000000041,4.722,life cover,-0.60000000000,-86.978,20.713
"840","133517",Estructura Coralina,"5",31.99999998860,"133517","133518","4",BR CS,PUMA.kmz,0.00019343518,0.00000000206,23.813,life cover,-0.60000000000,-86.979,20.713
"841","133518",Estructura Coralina,"5",16.00000000000,"133518","133519","3",RF CS,PUMA.kmz,0.00014911929,0.00000000139,16.013,life cover,-0.60000000000,-86.978,20.713
"842","133519",Estructura Coralina,"5",32.00000005240,"133519","133520","3",RF CS,PUMA.kmz,0.00022595287,0.00000000278,32.026,life cover,-0.20000000000,-86.972,20.719
"843","133520",Estructura Coralina,"5",48.00000003280,"133520","133521","3",RF CS,PUMA.kmz,0.00029824038,0.00000000417,48.039,life cover,-0.60000000000,-86.971,20.719
"844","133521",Estructura Coralina,"5",31.99999994780,"133521","133522","3",RF CS,PUMA.kmz,0.00022140770,0.00000000278,32.025,life cover,-0.60000000000,-86.971,20.719
"845","133522",Estructura Coralina,"5",31.99999998720,"133522","133523","4",BR CS,PUMA.kmz,0.00022595467,0.00000000278,32.026,life cover,-0.60000000000,-86.970,20.720
"846","133523",Estructura Coralina,"5",31.99999999210,"133523","133524","3",RF CS,PUMA.kmz,0.00022140770,0.00000000278,32.025,life cover,-0.60000000000,-86.970,20.720
"847","133524",Estructura Coralina,"5",48.00000000490,"133524","133525","3",RF CS,PUMA.kmz,0.00024196174,0.00000000295,33.979,life cover,-0.60000000000,-86.970,20.720
"848","133524",Estructura Coralina,"5",48.00000000490,"133524","133525","4",BR CS,PUMA.kmz,0.00012450549,0.00000000069,8.000,life cover,-0.60000000000,-86.970,20.720
"849","133525",Estructura Coralina,"5",32.00000001490,"133525","133526","3",RF CS,PUMA.kmz,0.00022140770,0.00000000278,32.025,life cover,-0.60000000000,-86.970,20.720
"850","133526",Estructura Coralina,"5",47.99999999250,"133526","133527","3",RF CS,PUMA.kmz,0.00020291730,0.00000000220,25.330,life cover,-0.60000000000,-86.970,20.720
"851","133526",Estructura Coralina,"5",47.99999999250,"133526","133527","4",BR CS,PUMA.kmz,0.00016632291,0.00000000150,17.263,life cover,-0.60000000000,-86.970,20.720
"852","133527",Estructura Coralina,"5",32.00000000610,"133527","133528","3",RF CS,PUMA.kmz,0.00022140950,0.00000000278,32.026,life cover,-2.90000000000,-86.968,20.721
"853","133528",Estructura Coralina,"5",47.99999997040,"133528","133529","4",BR CS,PUMA.kmz,0.00029369700,0.00000000417,48.039,life cover,-0.70000000000,-86.969,20.721
"854","133529",Estructura Coralina,"5",32.00000001540,"133529","133530","3",RF CS,PUMA.kmz,0.00022140950,0.00000000278,32.026,life cover,-3.00000000000,-86.967,20.721
"855","133530",Estructura Coralina,"5",31.99999998350,"133530","133531","3",RF CS,PUMA.kmz,0.00022140950,0.00000000278,32.026,life cover,-0.60000000000,-86.967,20.722
"856","133531",Estructura Coralina,"5",32.00000002000,"133531","133532","3",RF CS,PUMA.kmz,0.00022140950,0.00000000278,32.025,life cover,-0.60000000000,-86.966,20.723
"857","133532",Estructura Coralina,"5",32.00000000630,"133532","133533","3",RF CS,PUMA.kmz,0.00022141129,0.00000000278,32.026,life cover,-0.60000000000,-86.966,20.723
"858","133533",Estructura Coralina,"5",16.00000002540,"133533","133534","4",BR CS,PUMA.kmz,0.00014912289,0.00000000139,16.013,life cover,-0.40000000000,-86.967,20.723
"859","133534",Estructura Coralina,"5",15.99999999950,"133534","133535","3",RF CS,PUMA.kmz,0.00014912199,0.00000000139,16.013,life cover,-0.60000000000,-86.966,20.723
"860","133535",Estructura Coralina,"5",32.00000001490,"133535","133536","3",RF CS,PUMA.kmz,0.00022141040,0.00000000278,32.026,life cover,-0.60000000000,-86.965,20.723
"861","133536",Estructura Coralina,"5",47.99999998250,"133536","133537","3",RF CS,PUMA.kmz,0.00029824577,0.00000000417,48.039,life cover,-0.60000000000,-86.965,20.724
"862","133537",Estructura Coralina,"5",32.00000002720,"133537","133538","1",RF N,PUMA.kmz,0.00022141040,0.00000000278,32.026,life cover,-0.60000000000,-86.965,20.724
"863","133538",Estructura Coralina,"5",48.00000002000,"133538","133539","1",RF N,PUMA.kmz,0.00029824488,0.00000000417,48.038,life cover,-3.00000000000,-86.964,20.724
"864","133539",Estructura Coralina,"5",32.00000001400,"133539","133540","1",RF N,PUMA.kmz,0.00022141040,0.00000000278,32.026,life cover,-3.90000000000,-86.963,20.724
"865","133540",Estructura Coralina,"5",15.99999999980,"133540","133541","1",RF N,PUMA.kmz,0.00014912289,0.00000000139,16.013,life cover,-0.60000000000,-86.965,20.724
"866","133541",Estructura Coralina,"5",31.99999998790,"133541","133542","1",RF N,PUMA.kmz,0.00022141040,0.00000000278,32.026,life cover,-3.40000000000,-86.963,20.724
"867","133542",Estructura Coralina,"5",31.99999997720,"133542","133543","1",RF N,PUMA.kmz,0.00022141040,0.00000000278,32.026,life cover,-4.40000000000,-86.963,20.724
"868","133543",Estructura Coralina,"5",32.00000003260,"133543","133544","1",RF N,PUMA.kmz,0.00022141040,0.00000000278,32.026,life cover,-2.60000000000,-86.963,20.724
"869","133544",Estructura Coralina,"5",31.99999998740,"133544","133545","1",RF N,PUMA.kmz,0.00022141129,0.00000000278,32.026,life cover,-0.70000000000,-86.964,20.724
"870","133545",Estructura Coralina,"5",16.00000000020,"133545","133546","1",RF N,PUMA.kmz,0.00014912289,0.00000000139,16.013,life cover,-0.20000000000,-86.964,20.724
"871","133546",Estructura Coralina,"5",31.99999996970,"133546","133547","2",BR N,PUMA.kmz,0.00015457971,0.00000000116,13.370,life cover,-0.20000000000,-86.964,20.725
"872","133547",Estructura Coralina,"5",31.99999999810,"133547","133548","1",RF N,PUMA.kmz,0.00021224662,0.00000000265,30.605,life cover,-0.20000000000,-86.964,20.725
"873","133548",Estructura Coralina,"5",31.99999999910,"133548","133549","1",RF N,PUMA.kmz,0.00022141040,0.00000000278,32.025,life cover,-2.80000000000,-86.962,20.725
"874","133549",Estructura Coralina,"5",31.99999999790,"133549","133550","1",RF N,PUMA.kmz,0.00022141130,0.00000000278,32.026,life cover,-3.00000000000,-86.962,20.725
"875","133550",Estructura Coralina,"5",31.99999999810,"133550","133551","1",RF N,PUMA.kmz,0.00022141130,0.00000000278,32.026,life cover,-2.50000000000,-86.962,20.726
"876","133551",Estructura Coralina,"5",31.99999998930,"133551","133552","1",RF N,PUMA.kmz,0.00022141129,0.00000000278,32.026,life cover,-0.60000000000,-86.963,20.726
"877","133552",Estructura Coralina,"5",111.99999997300,"133552","133553","1",RF N,PUMA.kmz,0.00044737136,0.00000000972,112.090,life cover,-2.70000000000,-86.962,20.726
"878","133553",Estructura Coralina,"5",16.00000000810,"133553","133554","2",BR N,PUMA.kmz,0.00003839085,0.00000000006,0.729,life cover,-0.60000000000,-86.963,20.726
"879","133554",Estructura Coralina,"5",31.99999999720,"133554","133555","1",RF N,PUMA.kmz,0.00022141130,0.00000000278,32.026,life cover,-4.40000000000,-86.961,20.726
"880","133555",Estructura Coralina,"5",111.99999996600,"133555","133556","1",RF N,PUMA.kmz,0.00044737136,0.00000000972,112.089,life cover,-0.60000000000,-86.962,20.726
"881","133556",Estructura Coralina,"5",31.99999997020,"133556","133557","1",RF N,PUMA.kmz,0.00022141130,0.00000000278,32.025,life cover,-3.10000000000,-86.961,20.726
"882","133557",Estructura Coralina,"5",32.00000001490,"133557","133558","1",RF N,PUMA.kmz,0.00022141130,0.00000000278,32.025,life cover,-2.20000000000,-86.961,20.726
"883","133558",Estructura Coralina,"5",16.00000001210,"133558","133559","1",RF N,PUMA.kmz,0.00014912379,0.00000000139,16.013,life cover,-0.60000000000,-86.962,20.727
"884","133559",Estructura Coralina,"5",16.00000001260,"133559","133560","1",RF N,PUMA.kmz,0.00014912379,0.00000000139,16.013,life cover,-0.60000000000,-86.962,20.727
"885","133560",Estructura Coralina,"5",15.99999998950,"133560","133561","1",RF N,PUMA.kmz,0.00014912379,0.00000000139,16.013,life cover,-0.60000000000,-86.962,20.727
"886","133561",Estructura Coralina,"5",15.99999999840,"133561","133562","1",RF N,PUMA.kmz,0.00014912559,0.00000000139,16.013,life cover,-0.60000000000,-86.962,20.727
"887","133562",Estructura Coralina,"5",31.99999999350,"133562","133563","1",RF N,PUMA.kmz,0.00022141130,0.00000000278,32.025,life cover,-0.30000000000,-86.962,20.727
"888","133563",Estructura Coralina,"5",32.00000001910,"133563","133564","1",RF N,PUMA.kmz,0.00022141130,0.00000000278,32.025,life cover,-2.70000000000,-86.961,20.727
"889","133564",Estructura Coralina,"5",31.99999999250,"133564","133565","1",RF N,PUMA.kmz,0.00022141220,0.00000000278,32.026,life cover,-0.60000000000,-86.962,20.727
"890","133565",Estructura Coralina,"5",31.99999997650,"133565","133566","1",RF N,PUMA.kmz,0.00022141220,0.00000000278,32.026,life cover,-0.90000000000,-86.961,20.727
"891","133566",Estructura Coralina,"5",16.00000000370,"133566","133567","1",RF N,PUMA.kmz,0.00014912379,0.00000000139,16.013,life cover,-9999.00000000000,-86.961,20.727
"892","133567",Estructura Coralina,"5",16.00000000440,"133567","133568","1",RF N,PUMA.kmz,0.00014912379,0.00000000139,16.013,life cover,-4.60000000000,-86.960,20.727
"893","133568",Estructura Coralina,"5",47.99999997350,"133568","133569","1",RF N,PUMA.kmz,0.00029824847,0.00000000417,48.038,life cover,-0.60000000000,-86.961,20.727
"894","133569",Estructura Coralina,"5",32.00000000210,"133569","133570","1",RF N,PUMA.kmz,0.00022141219,0.00000000278,32.026,life cover,-0.60000000000,-86.961,20.727
"895","133570",Estructura Coralina,"5",48.00000000280,"133570","133571","1",RF N,PUMA.kmz,0.00029824937,0.00000000417,48.038,life cover,-2.90000000000,-86.960,20.728
"896","133571",Estructura Coralina,"5",32.00000000750,"133571","133572","1",RF N,PUMA.kmz,0.00022141220,0.00000000278,32.026,life cover,-2.70000000000,-86.960,20.728
"897","133572",Estructura Coralina,"5",32.00000000680,"133572","133573","1",RF N,PUMA.kmz,0.00022141220,0.00000000278,32.025,life cover,-0.60000000000,-86.961,20.728
"898","133573",Estructura Coralina,"5",32.00000001220,"133573","133574","1",RF N,PUMA.kmz,0.00022141309,0.00000000278,32.026,life cover,-0.60000000000,-86.960,20.729
"899","133574",Estructura Coralina,"5",32.00000000280,"133574","133575","1",RF N,PUMA.kmz,0.00022596276,0.00000000278,32.026,life cover,-0.60000000000,-86.960,20.729
"900","133575",Estructura Coralina,"5",32.00000001070,"133575","133576","1",RF N,PUMA.kmz,0.00022596187,0.00000000278,32.025,life cover,-9999.00000000000,-86.960,20.729
"901","133576",Estructura Coralina,"5",96.00000002680,"133576","133577","1",RF N,PUMA.kmz,0.00037053778,0.00000000833,96.077,life cover,-0.60000000000,-86.960,20.729
"902","133577",Estructura Coralina,"5",32.00000001540,"133577","133578","1",RF N,PUMA.kmz,0.00022141220,0.00000000278,32.025,life cover,-3.40000000000,-86.959,20.729
"903","133578",Estructura Coralina,"5",31.99999998420,"133578","133579","1",RF N,PUMA.kmz,0.00022141310,0.00000000278,32.026,life cover,-2.90000000000,-86.959,20.729
"904","133579",Estructura Coralina,"5",31.99999999250,"133579","133580","1",RF N,PUMA.kmz,0.00022141130,0.00000000278,32.025,life cover,-0.60000000000,-86.960,20.729
"905","133580",Estructura Coralina,"5",31.99999999350,"133580","133581","1",RF N,PUMA.kmz,0.00022141399,0.00000000278,32.026,life cover,-0.60000000000,-86.959,20.730
"906","133581",Estructura Coralina,"5",31.99999998980,"133581","133582","1",RF N,PUMA.kmz,0.00022141220,0.00000000278,32.025,life cover,-0.60000000000,-86.959,20.730
"907","133582",Estructura Coralina,"5",15.99999999390,"133582","133583","1",RF N,PUMA.kmz,0.00014912559,0.00000000139,16.013,life cover,-0.60000000000,-86.959,20.730
"908","133583",Estructura Coralina,"5",32.00000000650,"133583","133584","1",RF N,PUMA.kmz,0.00022141310,0.00000000278,32.025,life cover,-0.60000000000,-86.959,20.730
"909","133584",Estructura Coralina,"5",32.00000000090,"133584","133585","1",RF N,PUMA.kmz,0.00022141310,0.00000000278,32.025,life cover,-0.60000000000,-86.959,20.730
"910","133585",Estructura Coralina,"5",32.00000002930,"133585","133586","1",RF N,PUMA.kmz,0.00022141310,0.00000000278,32.025,life cover,-3.00000000000,-86.957,20.730
"911","133586",Estructura Coralina,"5",32.00000002440,"133586","133587","1",RF N,PUMA.kmz,0.00022141310,0.00000000278,32.025,life cover,-9999.00000000000,-86.958,20.730
"912","133587",Estructura Coralina,"5",32.00000003350,"133587","133588","2",BR N,PUMA.kmz,0.00022141399,0.00000000278,32.026,life cover,-0.60000000000,-86.959,20.731
"913","133588",Estructura Coralina,"5",32.00000000190,"133588","133589","2",BR N,PUMA.kmz,0.00022141310,0.00000000278,32.025,life cover,-0.60000000000,-86.959,20.731
"914","133589",Estructura Coralina,"5",31.99999998770,"133589","133590","1",RF N,PUMA.kmz,0.00022596546,0.00000000278,32.026,life cover,-3.60000000000,-86.957,20.731
"915","133590",Estructura Coralina,"5",32.00000000370,"133590","133591","2",BR N,PUMA.kmz,0.00022094694,0.00000000274,31.599,life cover,-0.60000000000,-86.958,20.731
"916","133591",Estructura Coralina,"5",240.00000001800,"133591","133592","1",RF N,PUMA.kmz,0.00082247231,0.00000002083,240.192,life cover,-0.60000000000,-86.958,20.731
"917","133592",Estructura Coralina,"5",32.00000001510,"133592","133593","1",RF N,PUMA.kmz,0.00022596636,0.00000000278,32.026,life cover,-2.20000000000,-86.957,20.732
"918","133593",Estructura Coralina,"5",47.99999998600,"133593","133594","2",BR N,PUMA.kmz,0.00030280624,0.00000000417,48.039,life cover,-0.80000000000,-86.958,20.732
"919","133594",Estructura Coralina,"5",31.99999999120,"133594","133595","1",RF N,PUMA.kmz,0.00022596636,0.00000000278,32.026,life cover,-4.10000000000,-86.956,20.732
"920","133595",Estructura Coralina,"5",32.00000000190,"133595","133596","2",BR N,PUMA.kmz,0.00022596366,0.00000000278,32.025,life cover,-0.70000000000,-86.958,20.732
"921","133596",Estructura Coralina,"5",31.99999996410,"133596","133597","1",RF N,PUMA.kmz,0.00022596636,0.00000000278,32.026,life cover,-3.50000000000,-86.956,20.732
"922","133597",Estructura Coralina,"5",31.99999998790,"133597","133598","1",RF N,PUMA.kmz,0.00022596546,0.00000000278,32.025,life cover,-5.30000000000,-86.956,20.732
"923","133598",Estructura Coralina,"5",31.99999998320,"133598","133599","2",BR N,PUMA.kmz,0.00022596726,0.00000000278,32.026,life cover,-0.70000000000,-86.958,20.732
